# weekly soil temperature (F) at 0 cm depth for snotel sites across Alaska calculated from start of day temperature,,,,,,,,,,,,,,,,
week_start,aniak,eagle_summit,galena,gobblers_knob,gulkana_river,imnaviat_creek,little_chena_ridge,mcgrath,monument_creek,mt_ryan,munson_ridge,nenana,teuchet_creek,tok,upper_chena,upper_nome_creek
4/1/15,,,,,,,32.42857143,,31.42857143,33,31.71428571,,30.28571429,,,
4/8/15,,,,,,,33,,32,33.57142857,31.71428571,,30.85714286,,,
4/15/15,,,,,,,33.57142857,,32.28571429,34.28571429,32.42857143,,32,,,
4/22/15,,,,,,,34,,33.57142857,35,31.42857143,,33,,,
4/29/15,,,,,,,34,,34,35,33.14285714,,33,,,
5/6/15,,,,,,,34.57142857,,34.85714286,35,34.71428571,,35.28571429,,,
5/13/15,,,,,,,37,,40.28571429,39.57142857,37.71428571,,40.14285714,,,
5/20/15,,,,,,,40.42857143,,43.71428571,45.71428571,42.85714286,,44.71428571,,,
5/27/15,,,,,,,40.71428571,,44.85714286,43.42857143,39.85714286,,44.71428571,,,
6/3/15,,,,,,,39.28571429,,42.85714286,40.42857143,36.71428571,,42.57142857,,,
6/10/15,,,,,,,42.57142857,,45.28571429,44.28571429,38.85714286,,45,,,
6/17/15,,,,,,,49,,51.28571429,50.85714286,48.14285714,,50.57142857,,,
6/24/15,,,,,,,51,,51.14285714,49.42857143,47,,51.42857143,,,
7/1/15,,,,,,,53,,51.85714286,51.57142857,48.57142857,,51.85714286,,,
7/8/15,,,,,,,52.14285714,,52.42857143,48.42857143,49.57142857,,52.14285714,,,
7/15/15,,,,,,,51.71428571,,50.57142857,49.28571429,46.85714286,,50.57142857,,,
7/22/15,,,,,,,52.71428571,,51,50.57142857,47.85714286,,50.85714286,,,
7/29/15,,,,,,,52.33333333,,49.66666667,49.66666667,46.33333333,,50.16666667,,,
8/5/15,,,,,,,52.85714286,,50.85714286,50.42857143,46.85714286,,50.28571429,,,
8/12/15,,,,,,,50.28571429,,47.71428571,47.42857143,43.42857143,,46.85714286,,,
8/19/15,,,,,,,49.14285714,,46.85714286,46.14285714,42.85714286,,46.14285714,,,
8/26/15,,,,,,,44.71428571,,43.14285714,41.57142857,38.14285714,,42.14285714,,,
9/2/15,,,,,,,44,,40.14285714,41.57142857,36.71428571,,39.14285714,,,
9/9/15,,,,,,,42.28571429,,40.42857143,39.57142857,35.85714286,,39.85714286,,,
9/16/15,,,,,,,39.57142857,,37.85714286,36.71428571,32.57142857,,36.71428571,,,
9/23/15,,,,,,,36.14285714,,34.28571429,33.28571429,29.14285714,,34.28571429,,,
9/30/15,,,,,,,37.85714286,,34.42857143,35,34.85714286,,34,,,
10/7/15,,,,,,,36,,34,34.28571429,33.28571429,,32.85714286,,,
10/14/15,,,,,,,35.28571429,,33.85714286,33.71428571,34.42857143,,32.57142857,,,
10/21/15,,,,,,,35.14285714,,33.57142857,32.85714286,34.42857143,,32.28571429,,,
10/28/15,,,,,,,34.57142857,,33.28571429,31.14285714,34.14285714,,32.14285714,,,
11/4/15,,,,,,,34,,33.57142857,31.42857143,34.28571429,,32.42857143,,,
11/11/15,,,,,,,34,,32.85714286,27.85714286,33.42857143,,31.42857143,,,
11/18/15,,,,,,,34,,31.71428571,28,33.42857143,,30.71428571,,,
11/25/15,,,,,,,34,,32.85714286,32.85714286,34.85714286,,31.57142857,,,
12/2/15,,,,,,,34,,32,31.42857143,34.71428571,,29.42857143,,,
12/9/15,,,,,,,34,,30.28571429,30,33.42857143,,27.85714286,,,
12/16/15,,,,,,,33.85714286,,29.85714286,31.14285714,33,,27.71428571,,,
12/23/15,,,,,,,33.14285714,,29,29.71428571,33,,26.42857143,,,
12/30/15,,,,,,,34,,30.57142857,32.28571429,33.57142857,,28.85714286,,,
1/6/16,,,,,,,33.42857143,,29.85714286,30.14285714,32.71428571,,27.85714286,,,
1/13/16,,,,,,,33,,28.42857143,30.14285714,32.28571429,,26.42857143,,,
1/20/16,,,,,,,32.85714286,,27.14285714,29.14285714,32.14285714,,24.57142857,,,
1/27/16,,,,,,,33.42857143,,29.14285714,31.71428571,32.85714286,,26.71428571,,,
2/3/16,,,,,,,33,,27.71428571,30.42857143,31.71428571,,25.5,,,
2/10/16,,,,,,,33,,28.42857143,30.71428571,31.71428571,,25.6,,,
2/17/16,,,,,,,32.71428571,,27.71428571,29.28571429,29.71428571,,24.57142857,,,
2/24/16,,,,,,,33.14285714,,29.71428571,31.71428571,32.57142857,,27.42857143,,,
3/2/16,,,,,,,32,,29.14285714,28.85714286,28.85714286,,26.42857143,,,
3/9/16,,,,,,,32.57142857,,28.42857143,28.57142857,30,,25.42857143,,,
3/16/16,,,,,,,31.14285714,,28,27.42857143,26.57142857,,24.42857143,,,
3/23/16,,,,,,,33,,29.71428571,32.14285714,32.42857143,,27.71428571,,,
3/30/16,,,,,,,34.57142857,,32.71428571,34.71428571,33.14285714,,32.57142857,,,
4/6/16,,,,,,,35,,33.85714286,34.28571429,33.42857143,,32.71428571,,,
4/13/16,,,,,,,34.85714286,,34,34,32.71428571,,33,,,
4/20/16,,,,,,,35,,34,35,34.28571429,,33,,,
4/27/16,,,,,,,35.14285714,,35.57142857,35,35,,34.14285714,,,
5/4/16,,,,,,,35.42857143,,38,36.14285714,34.85714286,,37.14285714,,,
5/11/16,,,,,,,38.85714286,,43.42857143,43,40.71428571,,42.57142857,,,
5/18/16,,,,,,,38.42857143,,42.42857143,41.28571429,37.85714286,,42.28571429,,,
5/25/16,,,,,,,39.71428571,,43,42.28571429,38.71428571,,41.71428571,,,
6/1/16,,,,,,,41.85714286,,46.57142857,44.28571429,40.57142857,,46.14285714,,,
