# weekly soil temperature (F) at 40 cm depth for snotel sites across Alaska calculated from average daily temperature,,,,,,,,,,,,,,,,
week_start,aniak,eagle_summit,galena,gobblers_knob,gulkana_river,imnaviat_creek,little_chena_ridge,mcgrath,monument_creek,mt_ryan,munson_ridge,nenana,teuchet_creek,tok,upper_chena,upper_nome_creek
4/1/15,31,,,,,,,,,,,32,,24.14285714,,
4/8/15,31,,,,,,,,,,,32,,25.42857143,,
4/15/15,31,,,,,,,,,,,32,,26.28571429,,
4/22/15,31,,,,,,,,,,,32,,27.71428571,,
4/29/15,31,,,,,,,,,,,32,,29,,
5/6/15,31,,,,,,,,,,,32,,29.57142857,,
5/13/15,31,,,,,,,,,,,32,,30.42857143,,
5/20/15,31,,,,,,,,,,,32,,31.28571429,,
5/27/15,31,,,,,,,,,,,32,,34.28571429,,
6/3/15,31,,,,,,,,,,,32,,36.57142857,,
6/10/15,31,,,,,,,,,,,32,,37.57142857,,
6/17/15,31,,,,,,,,,,,32,,39.57142857,,
6/24/15,31,,,,,,,,,,,33.14285714,,41.5,,
7/1/15,31,,,,,,,,,,,37.57142857,,42,,
7/8/15,31,,,,,,,,,,,41.57142857,,43.8,,
7/15/15,31,,,,,,,,,,,43.6,,44.28571429,,
7/22/15,31,,,,,,,,,,,46.2,,45,,
7/29/15,31,,,,,,,,,,,47.66666667,,45,,
8/5/15,32,,,,,,,,,,,50,,46,,
8/12/15,32,,,,,,,,,,,50,,45,,
8/19/15,32.85714286,,,,,,,,,,,50,,44.42857143,,
8/26/15,35.16666667,,,,,,,,,,,49,,43.71428571,,
9/2/15,36.66666667,,,,,,,,,,,,,42.16666667,,
9/9/15,37.85714286,,,,,,,,,,,46.33333333,,42,,
9/16/15,39,,,,,,,,,,,45.5,,41,,
9/23/15,38.28571429,,,,,,,,,,,42.33333333,,39.57142857,,
9/30/15,38,,,,,,,,,,,42,,38.16666667,,
10/7/15,38.85714286,,,,,,,,,,,,,36.28571429,,
10/14/15,38.28571429,,,,,,,,,,,,,35.14285714,,
10/21/15,37.42857143,,,,,,,,,,,,,34.71428571,,
10/28/15,37,,,,,,,,,,,35.5,,34,,
11/4/15,36,,,,,,,,,,,35,,33,,
11/11/15,35.14285714,,,,,,,,,,,,,32.14285714,,
11/18/15,35,,,,,,,,,,,34,,31.42857143,,
11/25/15,34.28571429,,,,,,,,,,,34,,31,,
12/2/15,34,,,,,,,,,,,,,30.28571429,,
12/9/15,34,,,,,,,,,,,33,,29.42857143,,
12/16/15,33.85714286,,,,,,,,,,,33,,28.57142857,,
12/23/15,33,,,,,,,,,,,,,27.42857143,,
12/30/15,33,,,,,,,,,,,33,,26,,
1/6/16,33,,,,,,,,,,,,,25.42857143,,
1/13/16,33,,,,,,,,,,,,,24,,
1/20/16,33,,,,,,,,,,,32,,24.71428571,,
1/27/16,33,,,,,,,,,,,32,,25,,
2/3/16,33,,,,,,,,,,,,,24.42857143,,
2/10/16,32.28571429,,,,,,,,,,,,,24,,
2/17/16,32,,,,,,,,,,,,,23.57142857,,
2/24/16,32,,,,,,,,,,,32,,23,,
3/2/16,32,,,,,,,,,,,32,,23,,
3/9/16,32,,,,,,,,,,,32,,23,,
3/16/16,32,,,,,,,,,,,32,,23,,
3/23/16,32,,,,,,,,,,,32,,23.28571429,,
3/30/16,32,,,,,,,,,,,32,,25,,
4/6/16,32,,,,,,,,,,,32,,26.71428571,,
4/13/16,32,,,,,,,,,,,32,,28.14285714,,
4/20/16,32,,,,,,,,,,,32,,29,,
4/27/16,32,,,,,,,,,,,32,,29.71428571,,
5/4/16,32,,,,,,,,,,,32,,30.28571429,,
5/11/16,32,,,,,,,,,,,32,,31.14285714,,
5/18/16,31.42857143,,,,,,,,,,,32,,33.14285714,,
5/25/16,31.42857143,,,,,,,,,,,32,,34.85714286,,
6/1/16,32,,,,,,,,,,,32,,36.57142857,,
6/8/16,32.16666667,,,,,,,,,,,32,,38.28571429,,
6/15/16,33.42857143,,,,,,,,,,,32.8,,39.42857143,,
6/22/16,35.16666667,,,,,,,,,,,37.8,,41.28571429,,
6/29/16,37.28571429,,,,,,,,,,,42,,42.57142857,,
7/6/16,39.42857143,,,,,,,,,,,45.4,,43.71428571,,
7/13/16,41.14285714,,,,,,,,,,,48,,44.85714286,,
7/20/16,42.57142857,,,,,,,,,,,49,,45,,
7/27/16,43.85714286,,,,,,,,,,,50,,45.5,,
8/3/16,45.28571429,,,,,,,,,,,50.66666667,,46,,
8/10/16,46.57142857,,,,,,,,,,,51,,46,,
8/17/16,47.42857143,,,,,,,,,,,52,,46,,
8/24/16,48.14285714,,,,,,,,,,,52,,45.28571429,,
8/31/16,48.57142857,,,,,,,,,,,,,44.71428571,,
9/7/16,48,,,,,,,,,,,48,,43.71428571,,
9/14/16,47.5,,,,,,,,,,,,,42.83333333,,
9/21/16,47,,,,,,,,,,,46,,41.85714286,,
9/28/16,45.71428571,,,,,,,,,,,44.83333333,,40,,
10/5/16,44.71428571,,,,,,,,,,,,,38,,
10/12/16,43.85714286,,,,,,,,,,,,,35.57142857,,
10/19/16,42,,,,,,,,,,,,,33.66666667,,
10/26/16,40.14285714,,,,,,,,,,,36,,32.57142857,,
11/2/16,38.71428571,,,,,,,,,,,36,,31.85714286,,
11/9/16,38,,,,,,,,,,,,,31,,
11/16/16,37,,,,,,,,,,,35,,31,,
11/23/16,36.28571429,,,,,,,,,,,,,,,
11/30/16,35.85714286,,,,,,,,,,,,,,,
12/7/16,35,,,,,,,,,,,,,,,
12/14/16,34.28571429,,,,,,,,,,,,,,,
12/21/16,34,,,,,,,,,,,,,,,
12/28/16,33.85714286,,,,,,,,,,,,,,,
1/4/17,33,,,,,,,,,,,,,,,
1/11/17,33,,,,,,,,,,,,,,,
1/18/17,33,,,,,,,,,,,,,,,
1/25/17,33,,,,,,,,,,,32,,,,
2/1/17,32.42857143,,,,,,,,,,,,,,,
2/8/17,32,,,,,,,,,,,32,,,,
2/15/17,32,,,,,,,,,,,32,,,,
2/22/17,32,,,,,,,,,,,32,,,,
3/1/17,32,,,,,,,,,,,,,,,
3/8/17,32,,,,,,,,,,,,,,,
3/15/17,32,,,,,,,,,,,,,,,
3/22/17,31.57142857,,,,,,,,,,,32,,,,
3/29/17,31,,,,,,,,,,,32,,,,
4/5/17,31,,,,,,,,,,,32,,,,
4/12/17,31,,,,,,,,,,,32,,,,
4/19/17,31,,,,,,,,,,,32,,,,
