# weekly soil temperature (F) at 2 cm depth for snotel sites across Alaska calculated from average daily temperature,,,,,,,,,,,,,,,,
week_start,aniak,eagle_summit,galena,gobblers_knob,gulkana_river,imnaviat_creek,little_chena_ridge,mcgrath,monument_creek,mt_ryan,munson_ridge,nenana,teuchet_creek,tok,upper_chena,upper_nome_creek
4/1/15,29.5,25.66666667,,24.42857143,,26,30.5,,31,30.83333333,31,29.14285714,,23.85714286,,29.33333333
4/8/15,30.57142857,26,,26.14285714,,26.14285714,31,,31,31,31,31,,26,,30
4/15/15,30.42857143,26.42857143,,28,,26.14285714,31,,31,31.28571429,31,31.42857143,,29.42857143,,30
4/22/15,31,27,,31.14285714,,27,31.42857143,,31,32,31.28571429,33.57142857,,32.42857143,,31
4/29/15,31.28571429,27.57142857,,32.71428571,,27.14285714,32,,31.28571429,32,32,35.71428571,,39,,31.14285714
5/6/15,33.71428571,30.85714286,,36.85714286,,28.85714286,36.71428571,,33.14285714,32,32,41.28571429,,41.85714286,,31.57142857
5/13/15,36,34.14285714,,42,,31,43,,38.42857143,38.42857143,32.57142857,46.14285714,,49,,33
5/20/15,38.14285714,41.71428571,,45.85714286,,35.42857143,45.85714286,,40.71428571,46.14285714,35.14285714,49.85714286,,53.57142857,,35.71428571
5/27/15,42,39.57142857,,45,,36.14285714,45.57142857,,40.57142857,44,35.57142857,48.42857143,,54.57142857,,37.28571429
6/3/15,41.42857143,37.71428571,,43.57142857,,36.14285714,44.42857143,,39.42857143,42,35.57142857,47.42857143,,51.85714286,,38.14285714
6/10/15,43.28571429,42.14285714,,46.57142857,,41.14285714,48.28571429,,42.42857143,46,37.57142857,50.28571429,,55.42857143,,41.28571429
6/17/15,50,48.28571429,,55.14285714,,51.28571429,55.5,,46.5,50.5,42,56.14285714,,60.42857143,,46.14285714
6/24/15,47.85714286,47.57142857,,53,,50.28571429,54.5,,47,48.85714286,43.42857143,55,,59.85714286,,46.71428571
7/1/15,48.14285714,48.57142857,,53.57142857,,51.28571429,55.28571429,,48.85714286,50.57142857,45.14285714,56.42857143,,60.85714286,,49
7/8/15,49.28571429,47.71428571,,52.14285714,,50,54.14285714,,49.28571429,48.42857143,46.14285714,55.85714286,,60,,48.42857143
7/15/15,48.42857143,46.14285714,,51.66666667,,48.57142857,53.85714286,,49.28571429,49.14285714,45,55.66666667,,59.42857143,,48.14285714
7/22/15,47.85714286,47.57142857,,53.42857143,,47.66666667,55.42857143,,50.14285714,50.71428571,47.42857143,60.85714286,,60,,48.85714286
7/29/15,47.83333333,45.33333333,,51.16666667,,46.5,54,,49.8,50,47.2,59.83333333,,59.83333333,,47.83333333
8/5/15,47,44,,47.66666667,,40.66666667,54.57142857,,49.85714286,50.28571429,47.71428571,57.33333333,,56.33333333,,47.66666667
8/12/15,47.14285714,43.42857143,,47.85714286,,42.14285714,52,,47.42857143,48.16666667,45,56.57142857,,54.42857143,,46.42857143
8/19/15,46.57142857,42,,46.42857143,,39.71428571,49.42857143,,46.71428571,45.42857143,44,54.42857143,,51,,45.14285714
8/26/15,44.5,36.42857143,,40.57142857,,35.42857143,44.33333333,,41.5,40.57142857,38.5,47.85714286,,45.85714286,,41.71428571
9/2/15,45.5,36.66666667,,39.66666667,,32.66666667,45,,41.14285714,41,38.71428571,46.66666667,,45.16666667,,38.5
9/9/15,44.42857143,35.28571429,,37.57142857,,32,42.57142857,,40.16666667,38.71428571,38.33333333,45.71428571,,47,,37.85714286
9/16/15,39.71428571,32.42857143,,33.28571429,,31.28571429,37.57142857,,37.42857143,35,34.57142857,42,,38,,35
9/23/15,39.42857143,32,,31.85714286,,31,33.28571429,,33,31.85714286,33,36.8,,35.57142857,,32.28571429
9/30/15,40.5,32,,31,,31,34,,34,32.42857143,33,34.6,,32.16666667,,32
10/7/15,39.42857143,31.57142857,,28.16666667,,31,33.42857143,,32.71428571,32.57142857,32.71428571,,,30.71428571,,32
10/14/15,35.14285714,17.14285714,,28.42857143,,31,32.57142857,,32,32,32,,,31,,32
10/21/15,35.14285714,31,,27.85714286,,31,32.42857143,,31.57142857,31.71428571,32,,,29.85714286,,32
10/28/15,33,31,,27.85714286,,30.14285714,31.5,,31,31.14285714,32,29.5,,24.14285714,,32
11/4/15,32,31,,28.85714286,,30,31,,31,31,32,30.66666667,,22.28571429,,32
11/11/15,31.57142857,30.28571429,,28.28571429,,29.28571429,31,,31,29,32,,,18.42857143,,31.57142857
11/18/15,31,29.57142857,,27.14285714,,28,31,,30.57142857,27.57142857,31,29.33333333,,16.28571429,,31
11/25/15,31,30.71428571,,27.71428571,,28,31,,31,29.85714286,31.28571429,30.4,,20,,31
12/2/15,31,30.85714286,,20.28571429,,27.28571429,31,,30.57142857,28.85714286,31,,,19.14285714,,31
12/9/15,30.57142857,30,,17,,26,31,,29.57142857,27.33333333,31,28,,18.85714286,,31
12/16/15,31,30,,19.57142857,,26,31,,30,28.33333333,31,28,,16.14285714,,31
12/23/15,31,29.57142857,,15.14285714,,25,31,,29.33333333,28,31,,,14.14285714,,31
12/30/15,31,30,,24.28571429,,26.57142857,31,,30.57142857,29.16666667,31,30,,15.42857143,,31
1/6/16,31,28.85714286,,19,,26,31,,29.14285714,29,31,,,14,,31
1/13/16,30.14285714,28.28571429,,16.28571429,,24.57142857,30.14285714,,27.85714286,28.57142857,31,,,16.85714286,,31
1/20/16,28.85714286,26.42857143,,12.42857143,,23.57142857,29.28571429,,26.57142857,26.71428571,31,23,,17.85714286,,31
1/27/16,30.42857143,27.85714286,,20.71428571,,25,30.42857143,,28.42857143,28.71428571,31,26,,18,,30.85714286
2/3/16,28.71428571,26.71428571,,15,,23.85714286,29.71428571,,26.28571429,28.42857143,31,,,17.14285714,,30
