# weekly soil temperature (F) at 40 cm depth for snotel sites across Alaska calculated from start of day temperature,,,,,,,,,,,,,,,,
week_start,aniak,eagle_summit,galena,gobblers_knob,gulkana_river,imnaviat_creek,little_chena_ridge,mcgrath,monument_creek,mt_ryan,munson_ridge,nenana,teuchet_creek,tok,upper_chena,upper_nome_creek
4/1/15,31,,,,,,,,,,,32,,24,,
4/8/15,31,,,,,,,,,,,32,,25.42857143,,
4/15/15,31,,,,,,,,,,,32,,26.28571429,,
4/22/15,31,,,,,,,,,,,32,,27.57142857,,
4/29/15,31,,,,,,,,,,,32,,29,,
5/6/15,31,,,,,,,,,,,32,,29.42857143,,
5/13/15,31,,,,,,,,,,,32,,30.42857143,,
5/20/15,31,,,,,,,,,,,32,,31.14285714,,
5/27/15,31,,,,,,,,,,,32,,34.28571429,,
6/3/15,31,,,,,,,,,,,32,,36.28571429,,
6/10/15,31,,,,,,,,,,,32,,37.57142857,,
6/17/15,31,,,,,,,,,,,32,,39.42857143,,
6/24/15,31,,,,,,,,,,,33.14285714,,41.42857143,,
7/1/15,31,,,,,,,,,,,37.42857143,,42.14285714,,
7/8/15,31,,,,,,,,,,,41.57142857,,43.66666667,,
7/15/15,31,,,,,,,,,,,43.71428571,,44.14285714,,
7/22/15,31,,,,,,,,,,,45.57142857,,45,,
7/29/15,31,,,,,,,,,,,47.85714286,,45.14285714,,
8/5/15,31.66666667,,,,,,,,,,,50,,46,,
8/12/15,32,,,,,,,,,,,50,,45.28571429,,
8/19/15,32.85714286,,,,,,,,,,,49.85714286,,44.42857143,,
8/26/15,35.14285714,,,,,,,,,,,49,,43.71428571,,
9/2/15,36.5,,,,,,,,,,,47.16666667,,42.16666667,,
9/9/15,37.71428571,,,,,,,,,,,46.71428571,,42,,
9/16/15,38.85714286,,,,,,,,,,,45.33333333,,41,,
9/23/15,38.28571429,,,,,,,,,,,43.33333333,,39.71428571,,
9/30/15,38,,,,,,,,,,,41.4,,38,,
10/7/15,38.71428571,,,,,,,,,,,39.42857143,,36.28571429,,
10/14/15,38.28571429,,,,,,,,,,,37.8,,35.14285714,,
10/21/15,37.42857143,,,,,,,,,,,36.25,,34.85714286,,
10/28/15,37,,,,,,,,,,,35.75,,34,,
11/4/15,36,,,,,,,,,,,35,,33,,
11/11/15,35.14285714,,,,,,,,,,,35,,32.14285714,,
11/18/15,35,,,,,,,,,,,34,,31.57142857,,
11/25/15,34.42857143,,,,,,,,,,,34,,31,,
12/2/15,34,,,,,,,,,,,34,,30.28571429,,
12/9/15,34,,,,,,,,,,,33,,29.42857143,,
12/16/15,33.71428571,,,,,,,,,,,33,,28.71428571,,
12/23/15,33,,,,,,,,,,,33,,27.42857143,,
12/30/15,33,,,,,,,,,,,33,,26,,
1/6/16,33,,,,,,,,,,,33,,25.42857143,,
1/13/16,33,,,,,,,,,,,,,24,,
1/20/16,33,,,,,,,,,,,32,,24.71428571,,
1/27/16,33,,,,,,,,,,,32,,25,,
2/3/16,33,,,,,,,,,,,32,,24.42857143,,
2/10/16,32.42857143,,,,,,,,,,,32,,24,,
2/17/16,32,,,,,,,,,,,32,,23.71428571,,
2/24/16,32,,,,,,,,,,,32,,23,,
3/2/16,32,,,,,,,,,,,32,,23,,
3/9/16,32,,,,,,,,,,,32,,23,,
3/16/16,32,,,,,,,,,,,32,,23,,
3/23/16,32,,,,,,,,,,,32,,23.28571429,,
3/30/16,32,,,,,,,,,,,32,,24.85714286,,
4/6/16,32,,,,,,,,,,,32,,26.71428571,,
4/13/16,32,,,,,,,,,,,32,,28.14285714,,
4/20/16,32,,,,,,,,,,,32,,29,,
4/27/16,32,,,,,,,,,,,32,,29.57142857,,
5/4/16,32,,,,,,,,,,,32,,30.14285714,,
5/11/16,31.57142857,,,,,,,,,,,32,,31.14285714,,
5/18/16,31.14285714,,,,,,,,,,,32,,32.85714286,,
5/25/16,31.42857143,,,,,,,,,,,32,,34.71428571,,
6/1/16,32,,,,,,,,,,,32,,36.42857143,,
6/8/16,32,,,,,,,,,,,32,,38,,
6/15/16,33.28571429,,,,,,,,,,,32.42857143,,39.42857143,,
6/22/16,35,,,,,,,,,,,36.57142857,,41,,
6/29/16,37.14285714,,,,,,,,,,,41.71428571,,42.42857143,,
7/6/16,39.28571429,,,,,,,,,,,45.14285714,,43.71428571,,
7/13/16,40.85714286,,,,,,,,,,,47.57142857,,44.71428571,,
7/20/16,42.57142857,,,,,,,,,,,49,,45,,
7/27/16,43.85714286,,,,,,,,,,,49.71428571,,45.57142857,,
8/3/16,45.28571429,,,,,,,,,,,50.71428571,,46,,
8/10/16,46.57142857,,,,,,,,,,,51,,47,,
8/17/16,47.28571429,,,,,,,,,,,52,,46,,
8/24/16,48.14285714,,,,,,,,,,,52,,45.57142857,,
8/31/16,48.71428571,,,,,,,,,,,50.83333333,,44.71428571,,
9/7/16,48,,,,,,,,,,,49.33333333,,43.85714286,,
9/14/16,47.57142857,,,,,,,,,,,47.57142857,,42.85714286,,
9/21/16,47,,,,,,,,,,,46.5,,41.85714286,,
9/28/16,45.85714286,,,,,,,,,,,44.71428571,,40.14285714,,
10/5/16,44.85714286,,,,,,,,,,,42.4,,38.14285714,,
10/12/16,44,,,,,,,,,,,40.25,,35.71428571,,
10/19/16,42.28571429,,,,,,,,,,,38.66666667,,34,,
10/26/16,40.42857143,,,,,,,,,,,36.8,,32.71428571,,
