# weekly soil temperature (F) at 4 cm depth for snotel sites across Alaska calculated from average daily temperature,,,,,,,,,,,,,,,,
week_start,aniak,eagle_summit,galena,gobblers_knob,gulkana_river,imnaviat_creek,little_chena_ridge,mcgrath,monument_creek,mt_ryan,munson_ridge,nenana,teuchet_creek,tok,upper_chena,upper_nome_creek
4/1/15,29.33333333,,,,,,,,,,,29.42857143,,24,,
4/8/15,30.42857143,,,,,,,,,,,31,,26.28571429,,
4/15/15,30.28571429,,,,,,,,,,,32,,29.42857143,,
4/22/15,31,,,,,,,,,,,33,,31.14285714,,
4/29/15,31,,,,,,,,,,,34.71428571,,36.57142857,,
5/6/15,31.85714286,,,,,,,,,,,39.57142857,,40.14285714,,
5/13/15,34.14285714,,,,,,,,,,,44.14285714,,47,,
5/20/15,36.42857143,,,,,,,,,,,47.85714286,,52.57142857,,
5/27/15,40,,,,,,,,,,,47.42857143,,53.14285714,,
6/3/15,40,,,,,,,,,,,46.14285714,,51.14285714,,
6/10/15,41.57142857,,,,,,,,,,,48.71428571,,55,,
6/17/15,47.85714286,,,,,,,,,,,54.28571429,,59,,
6/24/15,46.14285714,,,,,,,,,,,53.28571429,,58.71428571,,
7/1/15,46.57142857,,,,,,,,,,,54.71428571,,59.42857143,,
7/8/15,47.71428571,,,,,,,,,,,54.42857143,,58.85714286,,
7/15/15,47.14285714,,,,,,,,,,,54.8,,58.42857143,,
7/22/15,46.57142857,,,,,,,,,,,62,,59,,
7/29/15,46.5,,,,,,,,,,,,,58.5,,
8/5/15,46,,,,,,,,,,,57,,55.66666667,,
8/12/15,46.14285714,,,,,,,,,,,,,53.71428571,,
8/19/15,45.71428571,,,,,,,,,,,,,50.42857143,,
8/26/15,43.66666667,,,,,,,,,,,,,45.85714286,,
9/2/15,44.33333333,,,,,,,,,,,,,44.66666667,,
9/9/15,43.85714286,,,,,,,,,,,45,,46.5,,
9/16/15,39.42857143,,,,,,,,,,,,,39,,
9/23/15,38.71428571,,,,,,,,,,,37,,36,,
9/30/15,39.83333333,,,,,,,,,,,,,33.16666667,,
10/7/15,38.85714286,,,,,,,,,,,,,31.42857143,,
10/14/15,35.28571429,,,,,,,,,,,,,32,,
10/21/15,34.85714286,,,,,,,,,,,,,31.14285714,,
10/28/15,33,,,,,,,,,,,30.5,,25.85714286,,
11/4/15,32,,,,,,,,,,,31,,23.57142857,,
11/11/15,31.71428571,,,,,,,,,,,,,20.14285714,,
11/18/15,31,,,,,,,,,,,29.66666667,,17.57142857,,
11/25/15,31,,,,,,,,,,,30.8,,21,,
12/2/15,31,,,,,,,,,,,,,20.14285714,,
12/9/15,31,,,,,,,,,,,28,,19.85714286,,
12/16/15,31,,,,,,,,,,,29,,17.28571429,,
12/23/15,31,,,,,,,,,,,,,14.57142857,,
12/30/15,31,,,,,,,,,,,30,,16.28571429,,
1/6/16,31,,,,,,,,,,,,,13.14285714,,
1/13/16,30.28571429,,,,,,,,,,,,,17.42857143,,
1/20/16,29,,,,,,,,,,,24,,18.57142857,,
1/27/16,30.28571429,,,,,,,,,,,27,,19,,
2/3/16,28.85714286,,,,,,,,,,,,,18,,
2/10/16,27.85714286,,,,,,,,,,,,,16.85714286,,
2/17/16,28.42857143,,,,,,,,,,,,,16.71428571,,
2/24/16,29.85714286,,,,,,,,,,,27,,18,,
3/2/16,28.42857143,,,,,,,,,,,24.33333333,,18.71428571,,
3/9/16,27.14285714,,,,,,,,,,,23.75,,19.42857143,,
3/16/16,23.42857143,,,,,,,,,,,24,,19.42857143,,
3/23/16,29.42857143,,,,,,,,,,,28,,22.71428571,,
3/30/16,30.42857143,,,,,,,,,,,30.66666667,,29.42857143,,
4/6/16,31,,,,,,,,,,,31,,31.71428571,,
4/13/16,31,,,,,,,,,,,31.14285714,,35,,
4/20/16,31,,,,,,,,,,,33.14285714,,39.14285714,,
4/27/16,31,,,,,,,,,,,37.57142857,,39.42857143,,
5/4/16,32.42857143,,,,,,,,,,,40.14285714,,43.42857143,,
5/11/16,36.14285714,,,,,,,,,,,44.85714286,,50.71428571,,
5/18/16,36.57142857,,,,,,,,,,,46.25,,49.14285714,,
5/25/16,39.85714286,,,,,,,,,,,47.25,,51.14285714,,
6/1/16,42,,,,,,,,,,,49,,54.28571429,,
6/8/16,43.5,,,,,,,,,,,49.66666667,,54.57142857,,
6/15/16,45,,,,,,,,,,,54.2,,59.14285714,,
6/22/16,47,,,,,,,,,,,56.2,,59.85714286,,
6/29/16,,,,,,,,,,,,57,,62,,
7/6/16,,,,,,,,,,,,59.5,,62.85714286,,
7/13/16,53.5,,,,,,,,,,,60.75,,62.28571429,,
7/20/16,53.25,,,,,,,,,,,,,58.71428571,,
7/27/16,54.2,,,,,,,,,,,,,60.57142857,,
8/3/16,54.66666667,,,,,,,,,,,,,61.66666667,,
8/10/16,55,,,,,,,,,,,,,,,
8/17/16,55,,,,,,,,,,,,,,,
8/24/16,55,,,,,,,,,,,,,,,
8/31/16,53,,,,,,,,,,,,,,,
9/7/16,49.57142857,,,,,,,,,,,,,,,
9/14/16,48,,,,,,,,,,,,,,,
9/21/16,44.85714286,,,,,,,,,,,,,,,
9/28/16,43.71428571,,,,,,,,,,,,,,,
10/5/16,42.28571429,,,,,,,,,,,,,,,
10/12/16,37.71428571,,,,,,,,,,,,,,,
10/19/16,32.5,,,,,,,,,,,,,,,
10/26/16,32,,,,,,,,,,,30,,,,
11/2/16,32,,,,,,,,,,,27.5,,,,
11/9/16,31.42857143,,,,,,,,,,,,,,,
11/16/16,30.71428571,,,,,,,,,,,29,,,,
11/23/16,29.71428571,,,,,,,,,,,,,,,
11/30/16,25.42857143,,,,,,,,,,,,,,,
12/7/16,23.57142857,,,,,,,,,,,,,,,
12/14/16,28.57142857,,,,,,,,,,,,,,,
12/21/16,28.14285714,,,,,,,,,,,,,,,
12/28/16,30.28571429,,,,,,,,,,,,,,,
1/4/17,30.42857143,,,,,,,,,,,,,,,
1/11/17,27.42857143,,,,,,,,,,,,,,,
1/18/17,25,,,,,,,,,,,,,,,
1/25/17,27.42857143,,,,,,,,,,,27,,,,
2/1/17,27.71428571,,,,,,,,,,,,,,,
2/8/17,26.57142857,,,,,,,,,,,26.5,,,,
2/15/17,26.71428571,,,,,,,,,,,27,,,,
2/22/17,29,,,,,,,,,,,28,,,,
3/1/17,28.85714286,,,,,,,,,,,,,,,
3/8/17,26.42857143,,,,,,,,,,,,,,,
3/15/17,25,,,,,,,,,,,,,,,
3/22/17,24.71428571,,,,,,,,,,,27,,,,
3/29/17,26.28571429,,,,,,,,,,,28.28571429,,,,
4/5/17,30.33333333,,,,,,,,,,,30,,,,
4/12/17,31,,,,,,,,,,,31.42857143,,,,
4/19/17,31,,,,,,,,,,,32,,,,
4/26/17,31.14285714,,,,,,,,,,,31.85714286,,,,
5/3/17,33,,,,,,,,,,,36,,,,
5/10/17,35.75,,,,,,,,,,,39.57142857,,,,
5/17/17,37.28571429,,,,,,,,,,,42.14285714,,,,
5/24/17,37.66666667,,,,,,,,,,,42.14285714,,,,
5/31/17,,,,,,,,,,,,46.14285714,,,,
6/7/17,42.5,,,,,,,,,,,50.28571429,,,,
6/14/17,42.4,,,,,,,,,,,49.28571429,,,,
6/21/17,43.14285714,,,,,,,,,,,51.57142857,,,,
6/28/17,44.71428571,,,,,,,,,,,53.57142857,,,,
7/5/17,45.85714286,,,,,,,,,,,55.85714286,,,,
7/12/17,48,,,,,,,,,,,57,,,,
7/19/17,49.71428571,,,,,,,,,,,,,,,
7/26/17,50.42857143,,,,,,,,,,,,,,,
8/2/17,52.57142857,,,,,,,,,,,,,,,
8/9/17,51.85714286,,,,,,,,,,,,,50,,
8/16/17,48.14285714,,,,,,,,,,,,,47,,
