# weekly soil temperature (F) at 20 cm depth for snotel sites across Alaska calculated from average daily temperature,,,,,,,,,,,,,,,,
week_start,aniak,eagle_summit,galena,gobblers_knob,gulkana_river,imnaviat_creek,little_chena_ridge,mcgrath,monument_creek,mt_ryan,munson_ridge,nenana,teuchet_creek,tok,upper_chena,upper_nome_creek
4/1/15,30,27,,26.85714286,,27,31,,32,32,32,30,,23.28571429,,30
4/8/15,30.85714286,27,,27.28571429,,27,31,,32,32,32,30.28571429,,25.28571429,,30.14285714
4/15/15,31,27,,28.14285714,,27,31,,32,32,32,31,,26.85714286,,31
4/22/15,31,27.28571429,,30.71428571,,27,31,,32,32,32,31,,29.28571429,,31
4/29/15,31,28,,31,,27.28571429,31,,32,32,32,31,,30.71428571,,31
5/6/15,31,29.71428571,,31,,28.28571429,31,,32,32,32,31,,31.14285714,,31.71428571
5/13/15,31.85714286,31,,32,,29.57142857,31.71428571,,32,32,32,31.14285714,,34.71428571,,32
5/20/15,32,31.71428571,,33.85714286,,30.57142857,32,,32,32,32,33.57142857,,39.85714286,,32
5/27/15,32,32,,36.14285714,,31.57142857,34.57142857,,32,32,32,36.57142857,,43,,32
6/3/15,32,32.28571429,,36.57142857,,32,36.85714286,,32,32,32,37.28571429,,43,,33.28571429
6/10/15,32.14285714,34,,38.14285714,,34.57142857,39.28571429,,32.42857143,32,32,39.14285714,,44.85714286,,35.42857143
6/17/15,34.28571429,38,,42.14285714,,41,43.83333333,,34.16666667,32,32.16666667,42.14285714,,48,,38.57142857
6/24/15,36,39.57142857,,43.42857143,,43,46.5,,35.85714286,32,35,43.85714286,,49.57142857,,40.57142857
7/1/15,37.28571429,40.14285714,,43.57142857,,43.85714286,47.57142857,,38.42857143,32.85714286,37.42857143,44.85714286,,49.85714286,,42.42857143
7/8/15,38.71428571,41.14285714,,44,,44.57142857,48.71428571,,40.28571429,35,39.85714286,47.28571429,,51.28571429,,43.28571429
7/15/15,40,41.28571429,,44.83333333,,44,49,,41.42857143,36.85714286,40.57142857,48.8,,51.57142857,,44
7/22/15,40,41.71428571,,45.42857143,,43.66666667,49.42857143,,42.14285714,38.28571429,41.57142857,52.66666667,,51.42857143,,44.28571429
7/29/15,40,41.66666667,,45.66666667,,42.16666667,50,,43,40,42.6,53.33333333,,51.83333333,,44.66666667
8/5/15,40,41.66666667,,45.33333333,,41,50.71428571,,43.85714286,40.85714286,43.71428571,56,,51,,45
8/12/15,40.28571429,40,,44,,39.71428571,49.14285714,,44,41,43,53.66666667,,49.28571429,,44
8/19/15,41,39.85714286,,44.14285714,,38.85714286,48.71428571,,44.14285714,41,43,53,,48.14285714,,43.42857143
8/26/15,41.33333333,37.14285714,,42.14285714,,36.71428571,46.33333333,,43.66666667,41.14285714,39.33333333,49.25,,45.71428571,,41.42857143
9/2/15,40.66666667,35.83333333,,40,,33.33333333,44.85714286,,42.14285714,40,38,47,,43.33333333,,37.66666667
9/9/15,41.85714286,35.28571429,,39.28571429,,32.57142857,44.28571429,,41.33333333,39.71428571,38.5,46.71428571,,43,,37.57142857
9/16/15,40.85714286,33.42857143,,36.28571429,,32,42,,40,38.57142857,36.71428571,44.6,,41,,35.71428571
9/23/15,39,32.71428571,,34.42857143,,31.42857143,39,,38,37.28571429,35.42857143,40,,38.57142857,,34.28571429
9/30/15,39.33333333,32,,33.28571429,,31,37.71428571,,36.57142857,36,34.57142857,40,,36.5,,33
10/7/15,39.57142857,32,,32.83333333,,31,37,,35.71428571,35.57142857,34,,,34.14285714,,33
10/14/15,37.85714286,18.14285714,,32,,31,36,,34.85714286,35,34,,,33.28571429,,33
10/21/15,36.57142857,32,,32,,31,35.57142857,,34,34.71428571,34,,,33,,33
10/28/15,36,32,,32,,31,34.66666667,,33.57142857,34,33.14285714,33,,31.71428571,,33
11/4/15,34.16666667,32,,32,,31,34,,33,34,33,32,,30.57142857,,32
11/11/15,34,32,,32,,31,34,,33,33.14285714,33,,,28.14285714,,32
11/18/15,33.28571429,32,,31.57142857,,30.42857143,33.28571429,,32.57142857,33,33,32,,25,,32
11/25/15,33,32,,31,,30,33,,32,33,33,32,,25.57142857,,32
12/2/15,33,32,,30,,29.42857143,33,,32,33,33,,,25,,32
12/9/15,33,32,,27.14285714,,28.57142857,33,,32,33,32.57142857,31,,24.57142857,,32
12/16/15,32.28571429,32,,27,,28,33,,32,32.66666667,32,31,,22.71428571,,32
12/23/15,32,32,,25,,27.42857143,33,,32,32,32,,,21,,32
12/30/15,32,32,,27,,27.71428571,33,,32,32,32,31,,20.57142857,,32
1/6/16,32,32,,26.85714286,,27.71428571,32.28571429,,32,32,32,,,18.85714286,,32
1/13/16,32,31.28571429,,25.14285714,,27,32,,32,32,32,,,19.85714286,,32
1/20/16,32,30.57142857,,22.28571429,,26,32,,32,32,32,29,,21,,32
1/27/16,32,30,,24.85714286,,26,32,,32,32,32,29,,21,,32
2/3/16,32,30,,23.57142857,,25.85714286,32,,32,32,32,,,20.85714286,,32
2/10/16,32,30,,23.42857143,,25.57142857,32,,32,32,32,,,20,,31.28571429
2/17/16,31,29.57142857,,22.57142857,,26,32,,32,32,32,,,19.71428571,,31
2/24/16,31,29.71428571,,24.71428571,,26,32,,32,32,32,29,,19.85714286,,31
3/2/16,31,29.42857143,,23.28571429,,26,32,,32,32,32,28,,20.28571429,,31
3/9/16,31,29,,21.85714286,,25.14285714,32,,32,32,32,27,,21,,31
3/16/16,29,29,,21.57142857,,24,32,,32,32,32,27,,21,,31
3/23/16,30.28571429,29,,23.42857143,,24,32,,32,32,32,28.14285714,,22,,31
3/30/16,31,29.71428571,,24.57142857,,24,32,,32,32,32,30,,26,,31
4/6/16,31,30,,25.28571429,,24.28571429,32,,32,32,32,31,,28.42857143,,31
4/13/16,31,30,,26.42857143,,25,32,,32,32,32,31,,29.71428571,,31
4/20/16,31,30,,29.57142857,,25.57142857,32.42857143,,32.42857143,32.14285714,32.57142857,31,,31.14285714,,31.14285714
4/27/16,31,31.14285714,,31.42857143,,26.42857143,32,,32,32,32,31,,33.14285714,,32
5/4/16,31,32,,32,,27.85714286,32,,32,32,32,31,,35,,32
5/11/16,31,32,,32,,29.14285714,34.28571429,,32,32,32,31.85714286,,39.42857143,,32
5/18/16,31.28571429,32,,32.28571429,,30.14285714,36.85714286,,32,32,32,34.14285714,,40.28571429,,32
5/25/16,32,32,,33.85714286,,30.28571429,38.71428571,,32,32,32,36.85714286,,42,,32
6/1/16,32,32,,35.28571429,,31,40.85714286,,32,32,32,39,,44.28571429,,33.57142857
6/8/16,33.33333333,,,36.5,,31.2,42.33333333,,32,32,32.57142857,40.5,,45.71428571,,36.5
6/15/16,36,,,38.5,,35.5,44.85714286,,32,32,35,43.6,,47.71428571,,39.5
