principal_component,air_avg,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
PC1,0.3637046010932354,0.42129480250052775,0.4265866581625799,0.4281078285409706,0.4220223971637919,0.38324177622148065
PC2,0.7174872338943472,0.2065750933026933,0.05445387550504009,-0.05629698727750669,-0.27850971144851233,-0.5990296865101477
PC3,0.5854466489939363,-0.38282711424385846,-0.37225858486682195,-0.266311682024519,0.026245355335070657,0.548186498479348
PC4,-0.10085869261453863,0.759542626651463,-0.2191654726752328,-0.3962125054207136,-0.3318316336950956,0.3127178207873807
PC5,-0.0032816251776836784,0.21909879854553818,-0.5081871326789498,-0.17318390416337387,0.7539055745240459,-0.308811440254311
PC6,9.265148915246806e-05,0.09149609602623512,-0.6084360921902183,0.7454229740688535,-0.25525432381282204,0.024975937483101573
