week_number,air_avg,air_obs,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
483,63.28571429,56.57142857,47.14285714,42.28571429,39.42857143,34.0,33.0,46.71428571,41.42857143,39.42857143,34.0,33.0
484,54.57142857,53.57142857,45.57142857,41.28571429,39.28571429,35.0,33.71428571,45.0,41.0,39.28571429,35.0,33.71428571
485,53.28571429,50.85714286,46.28571429,42.85714286,40.71428571,35.71428571,34.0,46.0,42.5,40.83333333,35.83333333,34.0
486,61.0,52.14285714,48.42857143,44.28571429,41.85714286,36.42857143,34.57142857,48.0,44.14285714,42.0,36.42857143,34.57142857
487,57.0,55.42857143,51.71428571,47.85714286,45.57142857,38.57142857,35.57142857,50.71428571,47.28571429,45.42857143,38.71428571,35.57142857
488,55.57142857,52.14285714,48.28571429,45.14285714,43.71428571,39.0,36.0,48.0,44.85714286,43.57142857,39.0,36.0
489,51.28571429,49.57142857,47.85714286,45.85714286,44.42857143,39.71428571,36.85714286,47.42857143,45.14285714,44.0,39.85714286,36.85714286
490,52.71428571,49.71428571,48.57142857,46.14285714,44.57142857,40.0,37.28571429,47.85714286,45.57142857,44.28571429,40.0,37.42857143
491,48.85714286,45.85714286,46.28571429,44.42857143,43.71428571,40.0,38.0,45.71428571,44.14285714,43.42857143,40.0,38.0
492,51.28571429,46.0,47.85714286,45.71428571,44.42857143,40.42857143,38.0,47.14285714,45.28571429,44.28571429,40.57142857,38.0
493,51.14285714,48.0,47.71428571,45.71428571,44.42857143,41.0,38.71428571,47.0,45.42857143,44.28571429,41.0,38.85714286
494,45.85714286,44.14285714,45.14285714,44.42857143,44.0,41.0,39.14285714,44.57142857,43.85714286,43.85714286,41.0,39.14285714
495,41.0,38.28571429,41.57142857,42.14285714,42.0,40.85714286,40.0,41.14285714,41.85714286,41.71428571,40.85714286,39.85714286
496,37.42857143,34.42857143,38.57142857,39.71428571,39.71428571,39.85714286,39.0,38.28571429,39.14285714,39.42857143,39.71428571,39.0
497,37.28571429,33.57142857,37.14285714,38.14285714,38.42857143,38.85714286,38.57142857,36.42857143,37.71428571,38.28571429,38.85714286,38.57142857
498,32.42857143,31.0,34.57142857,36.14285714,36.57142857,38.0,38.0,34.28571429,36.0,36.28571429,37.85714286,38.0
499,30.14285714,28.42857143,33.0,34.57142857,35.42857143,36.71428571,37.57142857,32.71428571,34.42857143,35.42857143,36.71428571,37.57142857
500,20.28571429,19.71428571,32.42857143,33.85714286,34.0,36.0,36.85714286,32.5,33.66666667,34.0,36.0,36.66666667
501,18.28571429,18.57142857,31.14285714,32.57142857,33.42857143,35.14285714,36.0,31.0,32.57142857,33.42857143,35.0,36.0
502,10.42857143,9.0,30.14285714,31.85714286,32.71428571,34.28571429,35.71428571,29.85714286,31.71428571,32.57142857,34.28571429,35.57142857
503,3.0,0.714285714,29.57142857,31.0,32.0,34.0,35.0,29.28571429,31.0,32.0,34.0,35.0
504,15.85714286,15.85714286,30.0,31.0,32.0,33.57142857,34.57142857,30.28571429,31.0,32.0,33.57142857,34.57142857
505,-24.75,-22.0,28.25,30.75,32.0,33.0,34.0,27.0,30.5,32.0,33.0,34.0
