week_number,air_avg,air_obs,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
379,66.14285714,56.28571429,53.14285714,50.14285714,47.57142857,43.0,38.28571429,,49.85714286,47.28571429,43.14285714,38.42857143
380,53.0,55.57142857,55.0,51.5,48.5,44.0,39.5,,51.0,48.0,44.0,39.0
381,47.57142857,46.85714286,,,,,,,,,,
382,58.42857143,52.0,50.0,48.85714286,46.71428571,44.0,41.0,50.0,48.14285714,46.57142857,44.0,41.0
383,57.14285714,49.14285714,48.71428571,47.71428571,46.28571429,43.85714286,41.0,48.66666667,47.42857143,45.85714286,43.85714286,41.0
384,54.57142857,54.0,50.28571429,48.71428571,46.85714286,44.14285714,42.0,49.6,48.0,46.57142857,44.14285714,42.0
385,57.85714286,51.14285714,49.28571429,47.85714286,46.28571429,44.0,42.0,49.25,47.42857143,46.14285714,44.14285714,42.0
386,58.42857143,53.42857143,49.57142857,48.28571429,46.71428571,44.57142857,42.28571429,49.75,47.85714286,46.57142857,44.71428571,42.14285714
387,53.0,49.71428571,48.71428571,47.85714286,46.85714286,44.85714286,43.0,49.57142857,47.57142857,46.42857143,45.0,43.0
388,46.71428571,41.85714286,45.28571429,46.0,45.42857143,44.14285714,43.0,45.71428571,45.14285714,44.85714286,44.14285714,42.85714286
389,47.28571429,43.0,43.14285714,43.71428571,43.71428571,42.71428571,42.0,43.71428571,43.42857143,43.42857143,42.85714286,42.0
390,45.14285714,39.57142857,41.57142857,42.28571429,42.28571429,42.14285714,41.71428571,41.71428571,42.0,42.0,42.14285714,41.71428571
391,35.5,32.42857143,37.83333333,39.83333333,40.5,40.66666667,41.0,37.8,39.2,40.0,40.8,41.0
392,38.71428571,32.71428571,37.33333333,39.0,39.0,39.0,40.0,37.33333333,38.0,39.0,39.0,40.0
393,37.28571429,34.0,36.71428571,38.14285714,38.28571429,38.71428571,39.28571429,37.0,37.71428571,38.14285714,38.71428571,39.14285714
394,19.71428571,16.85714286,34.0,35.42857143,36.28571429,37.42857143,38.42857143,34.0,35.28571429,36.14285714,37.28571429,38.42857143
395,25.71428571,25.85714286,34.0,35.0,35.57142857,36.14285714,37.85714286,34.0,35.0,35.57142857,36.0,37.71428571
396,9.714285714,9.571428571,32.71428571,34.14285714,34.71428571,35.71428571,36.85714286,32.71428571,34.0,34.71428571,35.57142857,36.85714286
397,3.714285714,4.142857143,32.0,33.28571429,34.0,34.85714286,36.0,32.0,33.28571429,34.0,34.71428571,36.0
398,14.14285714,12.28571429,31.57142857,32.57142857,33.28571429,34.0,35.57142857,31.42857143,32.42857143,33.14285714,34.0,35.42857143
399,-2.428571429,-2.571428571,31.0,32.0,33.0,34.0,35.0,31.0,32.0,33.0,33.85714286,35.0
400,4.571428571,8.428571429,31.0,32.0,32.0,33.0,34.14285714,31.0,32.0,32.0,33.0,34.14285714
401,-0.714285714,-3.571428571,30.14285714,31.42857143,32.0,32.85714286,34.0,30.14285714,31.28571429,32.0,32.85714286,34.0
402,2.285714286,3.571428571,30.14285714,31.0,32.0,32.0,34.0,30.28571429,31.0,32.0,32.0,33.85714286
403,-22.0,-19.57142857,30.0,31.0,31.28571429,32.0,33.0,30.0,31.0,31.14285714,32.0,33.0
404,-32.57142857,-36.85714286,29.42857143,30.42857143,31.0,32.0,33.0,29.42857143,30.28571429,31.0,32.0,33.0
405,-6.857142857,-8.714285714,29.0,30.0,30.57142857,31.85714286,32.71428571,29.0,30.0,30.42857143,31.85714286,33.0
406,-6.142857143,-7.0,28.42857143,29.14285714,30.0,31.0,32.0,28.28571429,29.0,30.0,31.0,32.0
407,-8.285714286,-11.14285714,28.0,28.57142857,29.14285714,30.71428571,32.0,28.0,28.42857143,29.0,30.57142857,32.0
408,-3.571428571,-3.142857143,27.0,27.57142857,28.42857143,30.0,32.0,27.0,27.57142857,28.42857143,30.0,32.0
409,8.428571429,6.0,27.0,27.71428571,28.0,29.0,32.0,27.0,27.71428571,28.0,29.0,32.0
410,0.285714286,1.285714286,27.14285714,28.0,28.0,29.0,31.0,27.28571429,28.0,28.0,29.0,31.0
411,-0.857142857,-1.428571429,27.0,27.14285714,28.0,29.0,31.0,27.0,27.0,27.85714286,28.85714286,30.85714286
412,0.285714286,-4.571428571,26.14285714,26.57142857,27.0,28.0,30.0,26.0,26.42857143,27.0,28.0,30.0
413,-0.571428571,-4.142857143,26.0,26.0,26.71428571,27.71428571,30.0,26.0,26.0,26.57142857,27.57142857,30.0
414,3.571428571,-2.142857143,25.0,25.42857143,26.0,27.0,29.14285714,25.0,25.28571429,26.0,27.0,29.14285714
415,9.142857143,7.428571429,25.28571429,25.57142857,26.0,27.0,29.0,25.42857143,25.57142857,26.0,27.0,29.0
416,12.14285714,3.571428571,25.0,25.28571429,26.0,26.71428571,28.28571429,25.0,25.28571429,26.0,26.57142857,28.28571429
417,19.42857143,11.71428571,25.0,25.0,26.0,26.0,28.0,25.0,25.0,26.0,26.0,28.0
418,21.28571429,16.57142857,25.71428571,25.85714286,26.0,26.57142857,28.0,25.71428571,25.85714286,26.0,26.57142857,28.0
419,13.0,8.714285714,26.0,26.0,26.71428571,27.0,28.0,26.0,26.0,26.71428571,27.0,28.0
420,25.85714286,21.71428571,26.0,26.0,27.0,27.0,28.0,26.0,26.0,27.0,27.0,28.0
421,25.71428571,20.42857143,27.42857143,27.28571429,27.42857143,27.42857143,28.28571429,27.57142857,27.57142857,27.57142857,27.42857143,28.28571429
422,39.28571429,34.57142857,29.14285714,28.57142857,28.57142857,28.28571429,29.0,29.14285714,28.85714286,28.57142857,28.28571429,29.0
423,39.71428571,29.28571429,31.0,31.0,30.85714286,30.57142857,30.0,31.0,31.0,31.0,30.71428571,30.28571429
424,47.14285714,36.42857143,31.0,31.0,32.0,31.0,31.85714286,31.0,31.0,32.0,31.0,32.0
425,52.0,41.28571429,33.57142857,31.28571429,32.0,31.14285714,32.0,35.57142857,31.42857143,32.0,31.0,32.0
426,47.71428571,41.85714286,38.57142857,35.0,33.0,31.0,32.0,39.28571429,35.0,33.0,31.14285714,32.0
427,51.28571429,41.42857143,38.85714286,36.57142857,34.85714286,32.14285714,32.0,40.57142857,36.42857143,34.85714286,32.28571429,32.0
428,56.42857143,48.0,43.0,40.14285714,38.0,34.42857143,32.0,44.71428571,39.71428571,38.0,34.57142857,32.0
429,57.0,48.28571429,43.71428571,40.57142857,38.71428571,35.28571429,32.42857143,45.85714286,40.57142857,38.71428571,35.57142857,32.42857143
430,62.57142857,54.14285714,48.57142857,44.71428571,42.28571429,38.14285714,34.14285714,50.28571429,44.71428571,42.14285714,38.28571429,34.42857143
431,60.57142857,52.57142857,48.85714286,45.57142857,43.42857143,39.57142857,35.71428571,50.57142857,45.57142857,43.28571429,39.85714286,35.71428571
432,68.57142857,59.85714286,51.14285714,48.14285714,45.71428571,41.57142857,37.42857143,53.14285714,47.71428571,45.57142857,41.57142857,37.57142857
433,60.28571429,57.71428571,51.85714286,49.14285714,46.85714286,43.0,38.85714286,52.85714286,48.57142857,46.71428571,43.28571429,39.14285714
434,65.71428571,57.28571429,53.71428571,51.14285714,48.71428571,44.57142857,40.42857143,55.0,50.42857143,48.71428571,44.85714286,40.71428571
435,66.28571429,60.42857143,55.42857143,52.85714286,51.0,46.71428571,42.57142857,56.71428571,52.71428571,51.0,46.85714286,42.57142857
436,64.57142857,56.57142857,53.85714286,52.28571429,51.0,47.0,43.85714286,55.57142857,51.85714286,50.14285714,47.0,43.85714286
437,56.83333333,52.14285714,52.14285714,51.42857143,50.14285714,47.57142857,44.0,52.66666667,50.66666667,49.66666667,47.66666667,44.0
438,54.0,50.0,50.71428571,50.28571429,49.42857143,47.0,44.85714286,51.14285714,49.71428571,49.28571429,47.0,44.85714286
439,61.28571429,56.71428571,52.0,50.85714286,49.57142857,47.28571429,45.0,53.14285714,50.57142857,49.28571429,47.42857143,45.0
440,48.71428571,46.28571429,47.85714286,49.0,48.57142857,47.14285714,45.71428571,48.14285714,48.0,47.85714286,47.14285714,45.57142857
441,45.71428571,45.0,46.57142857,46.71428571,46.28571429,45.42857143,44.42857143,46.42857143,46.28571429,46.14285714,45.42857143,44.28571429
442,41.42857143,35.71428571,42.14285714,44.14285714,44.28571429,44.28571429,43.85714286,42.71428571,43.71428571,43.85714286,44.0,43.71428571
443,34.71428571,31.57142857,38.14285714,40.71428571,41.42857143,42.14285714,42.57142857,38.57142857,40.28571429,41.14285714,42.0,42.42857143
444,32.0,29.14285714,36.14285714,38.14285714,39.0,40.0,41.14285714,36.0,37.85714286,38.71428571,40.0,41.14285714
445,28.0,27.42857143,35.14285714,36.57142857,37.57142857,38.57142857,40.0,35.0,36.57142857,37.57142857,38.42857143,40.0
446,30.0,28.0,34.85714286,36.0,36.71428571,37.85714286,39.0,34.71428571,36.0,36.57142857,37.85714286,39.0
447,16.0,14.85714286,33.42857143,35.14285714,35.71428571,36.71428571,38.14285714,33.14285714,34.85714286,35.71428571,36.71428571,38.0
448,10.42857143,7.714285714,31.28571429,33.42857143,34.28571429,35.57142857,37.42857143,31.28571429,33.28571429,34.14285714,35.42857143,37.42857143
449,19.28571429,17.85714286,31.0,32.0,33.14285714,34.28571429,36.14285714,31.0,32.0,33.14285714,34.14285714,36.0
450,12.0,12.57142857,31.0,32.0,33.0,34.0,35.28571429,31.0,32.0,33.0,34.0,35.28571429
451,1.285714286,-0.857142857,30.71428571,32.0,32.57142857,33.57142857,34.85714286,30.57142857,31.85714286,32.28571429,33.42857143,35.0
452,5.142857143,2.714285714,29.71428571,31.0,31.85714286,32.85714286,34.14285714,29.57142857,31.0,31.71428571,32.71428571,34.0
453,-0.285714286,-2.428571429,28.28571429,29.85714286,31.0,32.0,34.0,28.28571429,29.71428571,31.0,32.0,34.0
454,-5.714285714,-6.285714286,27.14285714,28.57142857,30.14285714,32.0,33.0,27.14285714,28.57142857,30.14285714,31.85714286,33.0
455,-12.57142857,-10.71428571,26.85714286,28.14285714,29.42857143,31.0,33.0,26.71428571,27.85714286,29.28571429,31.0,33.0
456,-6.857142857,-8.428571429,25.57142857,27.0,28.28571429,30.28571429,32.14285714,25.71428571,27.0,28.14285714,30.28571429,32.0
457,-24.14285714,-25.28571429,24.42857143,26.28571429,27.42857143,29.42857143,32.0,24.42857143,26.14285714,27.28571429,29.42857143,32.0
458,-8.142857143,-12.28571429,24.0,25.0,26.57142857,28.28571429,32.0,24.0,25.14285714,26.42857143,28.28571429,31.85714286
459,-10.0,-10.28571429,24.42857143,25.28571429,26.14285714,28.0,31.0,24.28571429,25.28571429,26.14285714,28.0,31.0
460,-17.0,-17.28571429,24.0,24.85714286,26.0,27.57142857,30.14285714,24.0,24.71428571,26.0,27.42857143,30.0
461,-21.28571429,-22.71428571,22.28571429,23.28571429,24.42857143,26.42857143,29.57142857,22.28571429,23.14285714,24.42857143,26.42857143,29.57142857
462,-26.57142857,-29.85714286,22.42857143,23.28571429,24.0,25.85714286,28.71428571,22.42857143,23.14285714,24.0,25.85714286,28.71428571
463,-1.0,-7.428571429,22.0,22.14285714,23.14285714,24.85714286,28.0,22.0,22.0,23.14285714,24.85714286,27.85714286
464,4.714285714,1.428571429,22.0,22.42857143,23.0,24.85714286,27.0,22.0,22.42857143,23.14285714,24.85714286,27.0
465,9.714285714,9.857142857,22.85714286,23.0,23.85714286,24.85714286,27.0,22.85714286,23.14285714,23.85714286,24.85714286,27.0
466,-7.857142857,-12.14285714,21.85714286,22.57142857,23.57142857,24.71428571,27.0,21.57142857,22.57142857,23.57142857,24.71428571,27.0
467,4.857142857,0.0,21.85714286,22.0,23.0,24.0,26.42857143,21.85714286,22.0,23.0,24.0,26.28571429
468,15.71428571,10.57142857,22.14285714,22.28571429,23.0,24.0,26.0,22.28571429,22.28571429,23.14285714,24.0,26.0
469,31.42857143,25.14285714,23.57142857,23.57142857,24.14285714,24.57142857,26.0,23.71428571,23.71428571,24.14285714,24.57142857,26.0
470,29.42857143,25.71428571,25.71428571,25.71428571,25.71428571,25.71428571,26.85714286,25.85714286,25.71428571,25.85714286,25.85714286,27.0
471,25.85714286,20.71428571,25.57142857,25.85714286,26.0,26.14285714,27.14285714,25.71428571,26.0,26.0,26.57142857,27.28571429
472,30.85714286,22.85714286,26.85714286,26.71428571,27.0,27.0,27.85714286,27.0,26.71428571,27.0,27.0,28.0
473,40.57142857,32.42857143,29.57142857,28.71428571,28.28571429,28.0,28.28571429,29.71428571,29.0,28.57142857,28.0,28.28571429
474,40.85714286,29.85714286,31.0,31.0,30.85714286,30.28571429,29.85714286,31.0,31.0,30.85714286,30.42857143,30.14285714
475,44.14285714,37.28571429,31.57142857,31.0,31.0,31.0,32.0,32.28571429,31.0,31.0,31.0,32.0
476,41.71428571,35.28571429,32.42857143,31.0,31.0,31.0,32.0,34.0,31.28571429,31.0,31.0,32.0
477,48.85714286,36.42857143,36.0,33.42857143,32.14285714,31.0,32.0,37.71428571,33.57142857,32.0,31.0,32.0
478,48.14285714,45.57142857,39.57142857,36.71428571,34.85714286,31.71428571,32.0,40.85714286,36.42857143,34.85714286,31.71428571,32.0
479,51.85714286,41.14285714,40.85714286,38.71428571,36.71428571,33.71428571,32.0,42.71428571,38.71428571,36.57142857,33.85714286,32.0
480,59.42857143,50.0,44.42857143,41.14285714,39.0,35.14285714,32.0,46.14285714,40.85714286,38.85714286,35.57142857,32.0
481,59.28571429,52.28571429,46.57142857,43.71428571,41.71428571,37.71428571,33.42857143,48.42857143,43.71428571,41.28571429,37.85714286,33.71428571
482,61.0,51.28571429,48.42857143,45.71428571,43.57142857,39.57142857,35.42857143,50.14285714,45.28571429,43.42857143,39.71428571,35.57142857
483,64.85714286,59.85714286,51.42857143,47.85714286,45.14285714,41.0,36.85714286,52.71428571,47.28571429,45.0,41.28571429,37.0
484,59.85714286,54.28571429,49.28571429,47.0,45.28571429,42.0,38.0,51.0,46.57142857,44.71428571,42.0,38.0
485,59.57142857,53.57142857,50.28571429,47.42857143,45.14285714,41.85714286,38.57142857,51.57142857,47.0,45.14285714,41.85714286,38.57142857
486,62.28571429,52.71428571,49.42857143,47.57142857,45.71428571,42.14285714,39.42857143,52.14285714,47.42857143,45.42857143,42.28571429,39.57142857
487,60.42857143,53.57142857,52.14285714,49.85714286,47.57142857,44.0,40.57142857,53.0,49.42857143,47.42857143,44.28571429,40.71428571
488,61.83333333,52.71428571,49.57142857,47.71428571,46.14285714,43.42857143,41.0,51.16666667,47.33333333,46.16666667,44.0,41.0
489,58.42857143,53.57142857,51.42857143,49.28571429,47.42857143,44.57142857,41.71428571,52.0,48.71428571,47.14285714,44.57142857,41.85714286
490,57.0,52.42857143,49.14285714,47.28571429,46.0,43.85714286,42.0,49.14285714,46.85714286,45.57142857,44.0,42.0
491,47.33333333,42.42857143,45.28571429,45.28571429,44.71428571,43.42857143,42.0,46.28571429,45.0,44.57142857,43.28571429,42.0
492,46.57142857,42.42857143,45.14285714,45.0,44.28571429,43.0,42.0,45.0,44.57142857,44.0,43.0,42.0
493,47.85714286,41.14285714,44.14285714,44.28571429,43.85714286,42.85714286,42.0,44.57142857,43.57142857,43.57142857,43.0,42.0
494,44.85714286,40.28571429,42.71428571,43.28571429,43.14285714,42.0,41.14285714,43.28571429,43.0,42.85714286,42.0,41.14285714
495,38.85714286,34.57142857,40.0,41.28571429,41.57142857,41.42857143,41.0,40.42857143,41.0,41.28571429,41.42857143,41.0
496,33.0,28.71428571,37.57142857,39.28571429,40.14285714,40.28571429,40.14285714,36.71428571,38.85714286,39.57142857,40.0,40.14285714
497,33.0,27.85714286,32.14285714,34.42857143,35.71428571,37.14285714,39.0,32.14285714,34.28571429,35.42857143,37.0,38.71428571
498,28.28571429,25.0,33.0,34.42857143,35.28571429,36.0,37.85714286,32.85714286,34.28571429,35.14285714,36.0,37.71428571
499,20.8,16.42857143,30.85714286,32.57142857,33.71428571,35.0,36.57142857,31.0,32.5,33.66666667,34.66666667,36.5
500,13.28571429,10.0,31.0,32.0,33.0,34.0,35.71428571,31.0,32.0,33.0,34.0,35.71428571
501,17.14285714,16.28571429,31.0,32.0,33.0,34.0,35.0,31.0,32.0,33.0,34.0,35.0
502,6.714285714,4.857142857,30.85714286,32.0,32.42857143,33.14285714,34.71428571,30.85714286,32.0,32.28571429,33.14285714,34.57142857
503,-3.0,-1.428571429,30.28571429,31.57142857,32.0,33.0,34.0,30.28571429,31.42857143,32.0,33.0,34.0
504,2.285714286,-0.428571429,30.0,31.0,31.57142857,32.28571429,34.0,30.0,31.0,31.42857143,32.28571429,34.0
505,-24.0,-22.25,28.75,30.0,31.0,32.0,33.5,28.0,29.66666667,31.0,32.0,33.0
