week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
122,53.08571429,46.47142857,,,,,,,,,,,,
123,55.27142857,47.8,,,,,,,,,,,,
124,52.1,47.81428571,,,,,,,,,,,,
125,44.32857143,37.97142857,,,,,,,,,,,,
126,47.11428571,43.78333333,,,,,,,,,,,,
127,45.25714286,39.4,,,,,,,,,,,,
128,43.7,40.5,,,,,,,,,,,,
129,43.97142857,38.74285714,,,,,,,,,,,,
130,38.25714286,37.07142857,,,,,,,,,,,,
131,34.35714286,31.28571429,,,,,,,,,,,,
132,35.07142857,34.16666667,,,,,,,,,,,,
133,25.21428571,24.7,,,,,,,,,,,,
134,12.52857143,11.74285714,,,,,,,,,,,,
135,30.52857143,28.61666667,,,,,,,,,,,,
136,19.65714286,,,,,,,,,,,,,
137,12.0,,,,,,,,,,,,,
138,0.357142857,-7.7,,,,,,,,,,,,
139,3.657142857,2.571428571,,,,,,,,,,,,
140,20.54285714,19.64285714,,,,,,,,,,,,
141,28.54285714,26.45,,,,,,,,,,,,
142,22.42857143,21.5,,,,,,,,,,,,
143,18.41428571,19.9,,,,,,,,,,,,
144,9.228571429,8.0,,,,,,,,,,,,
145,8.771428571,11.74285714,,,,,,,,,,,,
146,17.44285714,13.9,,,,,,,,,,,,
147,2.185714286,4.757142857,,,,,,,,,,,,
148,-8.185714286,-6.728571429,,,,,,,,,,,,
149,3.471428571,1.614285714,,,,,,,,,,,,
150,16.41428571,14.91428571,,,,,,,,,,,,
151,17.3,16.25714286,,,,,,,,,,,,
152,9.742857143,8.0,,,,,,,,,,,,
153,5.628571429,2.285714286,,,,,,,,,,,,
154,18.21428571,13.82857143,,,,,,,,,,,,
155,22.97142857,21.11428571,,,,,,,,,,,,
156,10.27142857,6.457142857,,,,,,,,,,,,
157,14.91428571,10.77142857,,,,,,,,,,,,
158,20.64285714,14.53333333,,,,,,,,,,,,
159,25.12857143,21.32857143,,,,,,,,,,,,
160,24.77142857,20.53333333,,,,,,,,,,,,
161,31.9,28.35714286,,,,,,,,,,,,
162,33.98571429,28.98571429,,,,,,,,,,,,
163,41.21428571,36.48571429,,,,,,,,,,,,
164,42.9,37.47142857,,,,,,,,,,,,
165,42.57142857,36.94285714,,,,,,,,,,,,
166,47.22857143,38.42857143,,,,,,,,,,,,
167,44.68571429,38.61428571,,,,,,,,,,,,
168,48.51428571,40.67142857,,,,,,,,,,,,
169,53.88571429,47.45714286,,,,,,,,,,,,
170,51.87142857,44.58571429,,,,,,,,,,,,
171,54.44285714,48.34285714,,,,,,,,,,,,
172,47.98571429,44.24285714,,,,,,,,,,,,
173,56.72857143,47.15714286,,,,,,,,,,,,
174,57.68571429,48.24285714,,,,,,,,,,,,
175,51.08571429,49.41428571,,,,,,,,,,,,
176,46.55714286,42.05714286,,,,,,,,,,,,
177,47.25714286,44.18571429,,,,,,,,,,,,
178,42.88571429,40.47142857,,,,,,,,,,,,
179,40.38571429,39.87142857,,,,,,,,,,,,
180,40.95714286,37.32857143,,,,,,,,,,,,
181,41.81428571,37.12857143,,,,,,,,,,,,
182,39.77142857,39.14285714,,,,,,,,,,,,
183,37.38571429,33.25714286,,,,,,,,,,,,
184,29.77142857,25.25714286,,,,,,,,,,,,
185,34.25714286,31.5,,,,,,,,,,,,
186,32.72857143,28.77142857,,,,,,,,,,,,
187,24.68,28.54,,,,,,,,,,,,
188,14.6,10.57142857,,,,,,,,,,,,
189,14.38571429,14.75714286,,,,,,,,,,,,
190,18.85714286,18.8,,,,,,,,,,,,
191,17.04285714,15.34285714,,,,,,,,,,,,
192,17.17142857,18.22857143,,,,,,,,,,,,
193,19.44285714,21.18571429,,,,,,,,,,,,
194,3.285714286,4.471428571,,,,,,,,,,,,
195,0.914285714,0.557142857,,,,,,,,,,,,
196,14.05714286,9.642857143,,,,,,,,,,,,
197,-3.714285714,-2.242857143,,,,,,,,,,,,
198,-1.728571429,-3.785714286,,,,,,,,,,,,
199,3.014285714,2.557142857,,,,,,,,,,,,
200,23.2,21.4,,,,,,,,,,,,
201,4.742857143,3.142857143,,,,,,,,,,,,
202,19.97142857,20.24285714,,,,,,,,,,,,
203,8.1,7.528571429,,,,,,,,,,,,
204,11.07142857,6.285714286,,,,,,,,,,,,
205,18.48571429,15.4,,,,,,,,,,,,
206,25.07142857,21.54285714,,,,,,,,,,,,
207,30.67142857,28.72857143,,,,,,,,,,,,
208,36.05714286,31.32857143,,,,,,,,,,,,
